, 13898.48, 42930.87
28790.22, -8791.21, 12518.44
28790.22, -8791.21, 12518.44
28790.22, 1925.69, -2430.05
28790.22, -4395.60, -2430.05
28790.22, -4395.60, -2430.05
28790.22, -4395.60, -2430.05
28790.22, -4395.60, -2430.05
28790.22, -4395.60, -2430.05
28790.22, -4395.60, -2430.05
28790.22, -4395.60, -2430.05
28790.22, -4395.60, -2430.05
28790.22, -4395.60, -2430.05
28790.22, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
25074.21, 6823.65, -19587.67
19093.21, 22438.51, -9572.92
19093.21, 22438.51, -9572.92
19093.21, 22438.51, -9572.92
19093.21, 22438.51, -9572.92
16615.87, 26834.11, 13475.73
16615.87, 26834.11, 13475.73
16615.87, 26834.11, 13475.73
16615.87, 26834.11, 13475.73
16615.87, 26834.11, 13475.73
16615.87, 26834.11, 13475.73
16615.87, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17217.51, 22689.68, 35198.89
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
17642.19, 17080.06, 44256.35
19482.50, 15866.03, 45140.00
19482.50, 15866.03, 45140.00
19482.50, 15866.03, 45140.00
19482.50, 15866.03, 45140.00
19482.50, 15866.03, 45140.00
19482.50, 15866.03, 45140.00
19482.50, 15866.03, 45140.00
19482.50, 15866.03, 45140.00
19482.50, 15866.03, 45140.00
20508.83, 16326.52, 47422.78
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
19907.19, 18042.90, 45581.83
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20119.53, 19759.28, 41973.58
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20933.51, 17080.06, 45140.00
20331.88, 16828.88, 45655.47
20331.88, 16828.88, 45655.47
20331.88, 16828.88, 45655.47
20331.88, 16828.88, 45655.47
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20119.53, 17791.72, 46980.95
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 17331.23, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 45140.00
20508.83, 16828.88, 44698.18
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 45581.83
19694.84, 16828.88, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 44698.18
20508.83, 17080.06, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 17582.41, 46023.66
19907.19, 16577.70, 44698.18
20508.83, 16577.70, 44698.18
20508.83, 16577.70, 44698.18
20508.83, 16577.70, 44698.18
20508.83, 16577.70, 44698.18
20508.83, 16577.70, 44698.18
20331.88, 16577.70, 44698.18
20331.88, 16577.70, 44698.18
20331.88, 16577.70, 44698.18
20331.88, 16577.70, 44698.18
20331.88, 16577.70, 44698.18
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20721.17, 17080.06, 45655.47
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20331.88, 17080.06, 44698.18
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20933.51, 17080.06, 46023.66
20331.88, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 16577.70, 45655.47
19907.19, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 46097.30
20933.51, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 17080.06, 45140.00
20508.83, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20933.51, 16828.88, 46539.12
20933.51, 16828.88, 46539.12
20933.51, 16828.88, 46539.12
20933.51, 16828.88, 46539.12
20933.51, 16828.88, 46539.12
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20721.17, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 16828.88, 44698.18
20508.83, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20331.88, 17331.23, 44698.18
20119.53, 17080.06, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17331.23, 44698.18
20508.83, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20721.17, 17582.41, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20331.88, 17331.23, 45140.00
20119.53, 16828.88, 44256.35
20119.53, 16828.88, 44256.35
20119.53, 16828.88, 44256.35
20119.53, 16828.88, 44256.35
20119.53, 16828.88, 44256.35
20119.53, 16828.88, 44256.35
21358.20, 17080.06, 46097.30
21358.20, 17080.06, 46097.30
21358.20, 17080.06, 46097.30
21358.20, 17080.06, 46097.30
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20331.88, 16828.88, 44698.18
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
20119.53, 17791.72, 46097.30
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
19907.19, 17080.06, 44256.35
20331.88, 17080.06, 44256.35
20331.88, 16326.52, 46097.30
20331.88, 16326.52, 46097.30
20331.88, 16326.52, 46097.30
20331.88, 16326.52, 46097.30
20331.88, 16326.52, 46097.30
20331.88, 16326.52, 46097.30
20331.88, 16326.52, 46097.30
20331.88, 16326.52, 46097.30
20331.88, 16326.52, 46097.30
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20508.83, 16577.70, 45581.83
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
20119.53, 17331.23, 44256.35
21747.50, 16577.70, 41089.92
21747.50, 16577.70, 41089.92
21747.50, 16577.70, 41089.92
21747.50, 16577.70, 41089.92
21747.50, 16577.70, 41089.92
21747.50, 16577.70, 41089.92
21747.50, 16577.70, 41089.92
25251.16, 14400.83, 35640.72
25251.16, 14400.83, 35640.72
25251.16, 14400.83, 35640.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
27339.21, 12182.10, 22017.72
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
28153.19, 12433.28, 7069.24
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -10530.21
26100.54, 13437.99, -18188.55
23198.51, 13898.48, -18188.55
23198.51, 13898.48, -18188.55
23410.85, 14861.32, -15463.95
23410.85, 14861.32, -15463.95
23410.85, 14861.32, -15463.95
23410.85, 14861.32, -15463.95
23410.85, 14861.32, -15463.95
23410.85, 14861.32, -15463.95
23410.85, 14861.32, -15463.95
23410.85, 14861.32, -15463.95
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
23835.54, 17791.72, -10014.75
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
20721.17, 19047.61, -18188.55
17429.85, 19047.61, -33578.86
17429.85, 19047.61, -33578.86
17429.85, 19047.61, -33578.86
17429.85, 19047.61, -33578.86
17429.85, 19047.61, -33578.86
17429.85, 19047.61, -33578.86
12687.51, 7074.83, -52209.24
12687.51, 7074.83, -52209.24
12687.51, 7074.83, -52209.24
12687.51, 7074.83, -52209.24
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
11873.53, 502.35, -53534.72
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -49926.46
12475.17, -5609.63, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -10465.72, -41310.84
15377.20, -13186.81, -37260.75
16191.18, -13186.81, -37260.75
19482.50, -9754.05, -37260.75
19482.50, -9754.05, -37260.75
19482.50, -9754.05, -37260.75
19482.50, -9754.05, -37260.75
19482.50, -9754.05, -37260.75
19482.50, -9754.05, -37260.75
19482.50, -9754.05, -37260.75
19482.50, -9754.05, -37260.75
19482.50, -9754.05, -37260.75
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -31811.55
23623.20, -4856.09, -13696.64
28153.19, -711.67, -13696.64
28153.19, -711.67, -13696.64
28153.19, -711.67, -13696.64
28153.19, -711.67, -13696.64
28153.19, -711.67, -13696.64
28153.19, -711.67, -13696.64
28153.19, -711.67, -13696.64
28153.19, -711.67, -13696.64
28153.19, -711.67, -13696.64
28153.19, -0.00, 9793.84
28365.53, -0.00, 9793.84
28365.53, -0.00, 9793.84
28365.53, -0.00, 9793.84
28365.53, -0.00, 9793.84
28365.53, -0.00, 9793.84
28365.53, -0.00, 9793.84
24649.52, 1465.20, 34315.24
24649.52, 1465.20, 34315.24
24649.52, 1465.20, 34315.24
24649.52, 1465.20, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 10968.08, 48306.43
15766.49, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 23192.04, 42930.87
8157.52, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
5255.50, 31229.71, 27466.92
4866.20, 35122.96, 4418.27
4866.20, 35122.96, 4418.27
4866.20, 35122.96, 4418.27
4866.20, 35122.96, 4418.27
7732.84, 31229.71, -25920.52
7732.84, 31229.71, -25920.52
7732.84, 31229.71, -25920.52
7732.84, 31229.71, -25920.52
7732.84, 31229.71, -25920.52
7732.84, 31229.71, -25920.52
7732.84, 31229.71, -44035.44
11448.84, 20010.46, -44035.44
11448.84, 20010.46, -44035.44
11448.84, 20010.46, -44035.44
11448.84, 20010.46, -44035.44
11448.84, 20010.46, -44035.44
11448.84, 20010.46, -44035.44
11448.84, 20010.46, -44035.44
11448.84, 20010.46, -44035.44
11448.84, 20010.46, -44035.44
11448.84, -1423.34, -50368.29
16191.18, 3181.58, -50368.29
16191.18, 3181.58, -50368.29
16191.18, 3181.58, -50368.29
16191.18, 3181.58, -50368.29
16191.18, 3181.58, -50368.29
16191.18, 3181.58, -50368.29
16191.18, 3181.58, -50368.29
16191.18, 3181.58, -50368.29
16191.18, 3181.58, -50368.29
16191.18, -7074.83, -44919.09
18066.88, -7074.83, -44919.09
18066.88, -7074.83, -44919.09
18066.88, -7074.83, -44919.09
18066.88, -7074.83, -44919.09
18066.88, -7074.83, -44919.09
18066.88, -7074.83, -44919.09
18066.88, -7074.83, -44919.09
20508.83, -9502.88, -37702.58
20508.83, -9502.88, -37702.58
20508.83, -9502.88, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -10968.08, -26362.35
23198.51, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
26489.83, -12182.10, -8689.27
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
25675.85, -10968.08, 17525.81
19907.19, -5860.80, 41531.75
19907.19, -5860.80, 41531.75
14740.17, 1716.38, 52871.98
14740.17, 1716.38, 52871.98
14740.17, 1716.38, 52871.98
14740.17, 1716.38, 52871.98
14740.17, 1716.38, 52871.98
14740.17, 1716.38, 52871.98
14740.17, 1716.38, 52871.98
14740.17, 1716.38, 52871.98
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
13324.54, 12935.63, 51031.04
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
14952.51, 17080.06, 50147.38
16191.18, 19256.93, 48821.90
16191.18, 19256.93, 48821.90
16191.18, 19256.93, 48821.90
16191.18, 19256.93, 48821.90
16191.18, 19256.93, 48821.90
16191.18, 19256.93, 48821.90
16191.18, 19256.93, 48821.90
16191.18, 19256.93, 48821.90
16191.18, 19759.28, 46980.95
16191.18, 19759.28, 46980.95
7131.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
13112.20, 27085.29, 43372.70
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
8582.21, 28299.31, 42930.87
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 44698.18
5892.53, 27796.95, 42415.41
-3379.80, 28550.49, 42415.41
-3379.80, 28550.49, 42415.41
-3379.80, 28550.49, 42415.41
-3379.80, 28550.49, 42415.41
-6281.82, 28550.49, 43372.70
-6281.82, 28550.49, 43372.70
-6281.82, 28550.49, 43372.70
-6281.82, 28550.49, 43372.70
-6281.82, 28550.49, 43372.70
-6281.82, 28550.49, 43372.70
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
-4016.83, 28801.66, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
6494.17, 28299.31, 43814.52
14740.17, 23192.04, 46097.30
14740.17, 23192.04, 46097.30
14740.17, 23192.04, 46097.30
14740.17, 23192.04, 46097.30
14740.17, 23192.04, 46097.30
14740.17, 23192.04, 46097.30
14740.17, 23192.04, 46097.30
14740.17, 23192.04, 46097.30
