timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
70.882,-0.196184,0.498469,0.835389,35085.421875,8828.779297,1632.289062
70.932,-0.233316,0.63578,0.867956,35085.421875,8785.549805,1632.289062
70.982,-0.176586,0.468833,0.776177,35567.355469,7272.5,8913.820312
71.032,-0.169366,0.442161,0.872891,35523.542969,7229.269531,8913.820312
71.082,-0.162145,0.461918,0.829468,35304.484375,5240.689941,13376.695312
71.133,-0.145642,0.370048,0.891641,35304.484375,5197.459961,13376.695312
71.184,-0.213718,0.475748,0.880786,35348.296875,4462.549805,20658.21875
71.235,-0.102321,0.331522,0.900523,35304.484375,4419.319824,20658.21875
71.286,-0.131202,0.336462,0.937037,35304.484375,2949.5,24298.984375
71.337,-0.076534,0.222859,0.941972,35304.484375,2949.5,24298.984375
71.388,-0.164208,0.353255,0.929142,35830.226562,1911.979858,27235.085938
71.44,-0.043528,0.203102,1.004145,35786.414062,1911.979858,27235.085938
71.492,-0.148736,0.39672,0.931116,35085.421875,-163.060059,28644.414062
71.545,-0.020835,0.163588,1.018948,35085.421875,-163.060059,28644.414062
71.596,-0.018773,0.130989,0.969604,35348.296875,-1676.109863,34516.609375
71.647,-0.077566,0.281142,1.008092,35304.484375,-1676.109863,34516.609375
71.699,0.034863,-0.006322,0.9173,35085.421875,-3232.390137,39449.265625
71.75,-0.074471,0.285093,0.995263,35085.421875,-3232.390137,38862.046875
71.801,0.027643,0.11222,1.054475,35085.421875,-3491.77002,38862.046875
71.852,0.004951,0.097402,0.952827,35041.609375,-3491.77002,40976.03125
71.903,0.02558,0.136916,1.193625,34559.679688,-5782.960449,40976.03125
71.954,-0.056937,0.04307,0.941972,34515.867188,-5782.960449,42502.796875
72.004,-0.043528,0.048009,1.052502,34033.933594,-7166.319824,42502.796875
72.055,-0.243631,0.195199,0.847232,34033.933594,-18017.048828,45438.90625
72.106,-0.142548,-0.160427,0.959736,34559.679688,-8333.529297,45321.453125
72.157,0.01836,0.089499,0.884733,34559.679688,-9371.050781,45321.453125
72.208,0.069933,-0.009286,1.260732,35085.421875,-9371.050781,45204.015625
72.259,0.066839,0.022325,0.953814,35085.421875,-9371.050781,44616.796875
72.31,0.005982,-0.078435,1.055462,35304.484375,-9371.050781,44616.796875
72.36,0.085405,0.03418,1.057436,35260.671875,-10408.570312,46143.5625
72.411,-0.003301,-0.182159,1.001184,34033.933594,-10408.570312,46143.5625
72.462,0.141104,0.108268,0.982434,33990.121094,-11921.619141,46848.234375
72.514,0.044146,-0.28292,1.098885,32412.892578,-11921.619141,46848.234375
72.567,0.074059,-0.080411,0.920261,31186.158203,-13737.279297,47552.890625
72.619,0.069933,-0.251309,0.978486,31186.158203,-13737.279297,47435.453125
72.671,0.065807,-0.197965,0.968617,32193.833984,-14990.949219,45321.453125
72.722,0.101908,-0.234515,0.940985,32150.021484,-14990.949219,45321.453125
72.773,0.085405,-0.339227,0.9173,31449.029297,-17325.369141,48257.5625
72.824,0.133883,-0.24143,0.997237,31449.029297,-17325.369141,48140.109375
72.875,0.098814,-0.355033,0.98342,32456.705078,-20394.699219,46848.234375
72.927,0.071996,-0.328361,0.841311,32456.705078,-20351.46875,46848.234375
72.979,0.105003,-0.196977,0.895589,32982.445312,-20135.320312,49079.671875
73.031,0.070964,-0.357997,0.864996,32982.445312,-20135.320312,49079.671875
73.084,0.134915,-0.353057,0.970591,33508.191406,-21388.990234,51898.328125
73.135,0.058587,-0.520992,0.961709,33508.191406,-21388.990234,51780.875
73.187,0.07509,-0.394547,0.873877,34033.933594,-25236.458984,48375
73.239,0.076122,-0.42517,0.883746,34033.933594,-25236.458984,48257.5625
73.29,0.066839,-0.470611,0.865982,34559.679688,-25755.21875,48257.5625
73.34,0.106034,-0.392571,0.905457,34515.867188,-25755.21875,48140.109375
73.391,0.099845,-0.458757,0.927169,34296.808594,-26273.978516,47670.34375
73.442,0.109128,-0.407389,0.908418,34252.996094,-26230.75,47552.890625
73.493,0.074059,-0.409365,0.875851,33771.0625,-26014.599609,45438.90625
73.544,0.036926,-0.415292,0.849206,33771.0625,-25971.369141,45438.90625
73.595,0.086436,-0.382693,0.954801,33771.0625,-25755.21875,48375
73.647,0.062713,-0.450854,0.914339,33771.0625,-25711.990234,48375
73.699,0.086436,-0.371827,0.895589,34296.808594,-25236.458984,48962.21875
73.75,0.085405,-0.369851,0.960722,34252.996094,-25193.228516,48844.78125
73.802,0.06065,-0.377754,0.935064,34033.933594,-23982.789062,47552.890625
73.854,0.048272,-0.331325,0.883746,34033.933594,-23939.558594,47552.890625
73.905,0.094688,-0.309592,0.949867,35830.226562,-23464.029297,47552.890625
73.956,0.078185,-0.359972,0.927169,35786.414062,-23420.798828,47552.890625
74.006,0.073027,-0.322434,0.920261,34822.550781,-22426.509766,47552.890625
0,0.036926,0.191248,0.924208,-6974.095703,3122.419922,-96081.117188
0.049,0.026612,0.209029,0.900523,26761.146484,-2454.25,41915.578125
0.099,0.051367,0.247555,1.000197,26761.146484,-2411.02002,41798.140625
0.148,0.058587,0.283118,1.002171,27024.017578,-1676.109863,41210.921875
0.197,-0.004332,0.281142,0.667621,26980.205078,-1676.109863,41093.46875
0.247,0.051367,0.283118,0.990329,26498.271484,-1935.490234,37570.15625
0.297,0.05343,0.369061,0.985394,26498.271484,-1892.260254,37452.71875
0.347,0.042084,0.316705,0.972565,27286.888672,-897.969971,36160.828125
0.397,0.02558,0.319668,0.863022,27286.888672,-854.73999,36043.390625
0.447,0.050335,0.365109,0.884733,27286.888672,355.699951,33224.726562
0.496,0.05343,0.361158,0.9173,27286.888672,398.929932,33107.28125
0.545,0.037958,0.521189,0.939011,27812.634766,1652.599976,32520.0625
0.595,0.049304,0.370048,0.914339,27812.634766,1695.829956,32402.617188
0.645,0.036926,0.541934,0.881772,27812.634766,2949.5,30288.625
0.694,0.054461,0.45204,0.859074,27812.634766,2992.72998,30171.1875
0.744,0.040021,0.546873,0.861048,27812.634766,4981.310059,25238.539062
0.793,0.036926,0.536007,0.846245,27768.822266,4981.310059,25121.09375
0.842,0.077153,0.598242,0.812691,26761.146484,5240.689941,23007.101562
0.891,0.031769,0.59429,0.795914,26761.146484,5240.689941,22889.65625
0.941,0.10294,0.569594,0.68045,27812.634766,7531.879883,17134.898438
0.991,0.048272,0.736541,0.79098,27768.822266,7531.879883,17017.453125
1.041,0.076122,0.706905,0.689332,27024.017578,8828.779297,9148.710938
1.091,0.088499,0.781982,0.755452,27024.017578,8828.779297,9031.265625
1.141,0.142135,0.762225,0.600513,26980.205078,9606.919922,1867.179688
1.191,0.141104,0.721723,0.619264,25972.529297,9606.919922,1749.734375
1.241,0.200928,0.858046,0.562025,25928.716797,9606.919922,-7645.78125
1.292,0.139041,0.716784,0.597553,25446.785156,10601.209961,-7763.226562
1.343,0.238061,0.932135,0.42485,25402.972656,10601.209961,-14927.3125
1.394,0.25147,0.809641,0.513668,23650.492188,11638.730469,-15044.757812
1.445,0.272099,0.928183,0.356755,23606.681641,11638.730469,-22208.84375
1.496,0.287571,0.986466,0.365637,23387.621094,11638.730469,-22326.28125
1.546,0.277256,0.888669,0.382414,23343.808594,11595.5,-29490.367188
1.595,0.291697,0.857058,0.207737,22073.261719,11119.969727,-29490.367188
1.645,0.294791,0.885706,0.293595,22029.449219,11119.969727,-29607.8125
1.695,0.29376,0.908426,0.107076,21810.388672,11638.730469,-39707.996094
1.745,0.283445,0.922256,0.511694,21766.576172,11638.730469,-39825.441406
1.795,0.261784,0.886694,0.137669,20802.712891,12157.490234,-44170.867188
1.845,0.307169,0.836313,0.079443,20802.712891,12114.259766,-44288.3125
1.895,0.322641,0.948928,0.065627,20802.712891,11379.349609,-53683.832031
1.946,0.338112,0.922256,-0.041942,20802.712891,11336.119141,-53801.277344
1.997,0.371119,0.936086,0.00148,21328.457031,11119.969727,-62374.6875
2.047,0.359773,0.864961,-0.07747,21284.644531,11076.740234,-62492.132812
2.097,0.38556,0.95288,-0.138656,20276.96875,9606.919922,-74119.085938
2.148,0.359773,0.773091,-0.33011,20276.96875,9563.689453,-74236.53125
2.198,0.373182,0.95288,-0.25412,20802.712891,7791.259766,-82105.28125
2.247,0.433007,0.838289,-0.439653,20802.712891,7748.029785,-82222.726562
2.298,0.415472,0.979551,-0.185039,20802.712891,4981.310059,-89386.804688
2.349,0.380402,0.679245,-0.50676,20802.712891,4938.080078,-89504.25
2.399,0.38556,0.899536,-0.421889,20802.712891,2171.359863,-99486.992188
2.449,0.395874,0.584412,-0.647883,20802.712891,2171.359863,-99486.992188
2.5,0.403094,0.831374,-0.496891,20802.712891,-163.060059,-107590.625
2.551,0.359773,0.578485,-0.695253,20802.712891,-163.060059,-107590.625
2.601,0.359773,0.83335,-0.552156,21810.388672,-3491.77002,-110409.28125
2.651,0.327798,0.398696,-0.825521,21810.388672,-3491.77002,-110409.28125
2.701,0.339144,0.830386,-0.602487,22599.005859,-5782.960449,-115576.820312
2.752,0.404126,0.265336,-0.795914,22599.005859,-5782.960449,-115576.820312
2.803,0.294791,0.645658,-0.818612,23124.748047,-8852.289062,-115576.820312
2.855,0.388654,0.329547,-0.716964,23124.748047,-8895.519531,-115576.820312
2.906,0.266942,0.489578,-0.826507,23650.492188,-13218.519531,-122153.6875
2.956,0.311294,0.313741,-1.001184,23650.492188,-13218.519531,-122036.242188
3.008,0.233935,0.383878,-0.836376,25972.529297,-16806.609375,-119922.25
3.06,0.274162,0.263361,-0.949867,25972.529297,-16806.609375,-119922.25
3.112,0.163796,0.136916,-0.842297,26235.400391,-19097.798828,-122858.34375
3.163,0.165859,0.233725,-0.913352,26235.400391,-19141.029297,-122740.90625
3.214,0.111191,0.216932,-0.946906,27812.634766,-23723.410156,-121449.015625
3.266,0.101908,0.177418,-0.977499,27812.634766,-23723.410156,-121449.015625
3.317,0.073027,0.137904,-0.989342,30397.541016,-26273.978516,-121449.015625
3.368,0.080248,0.124074,-1.056449,30397.541016,-26273.978516,-121331.578125
3.42,0.061681,0.111232,-0.952827,30397.541016,-27830.259766,-118512.921875
3.471,0.047241,0.108268,-1.041646,30397.541016,-27830.259766,-118512.921875
3.522,0.017329,0.225822,-1.04362,31711.900391,-28089.638672,-118512.921875
3.572,-0.072408,0.09839,-0.799862,31711.900391,-28089.638672,-118395.476562
3.623,-0.128107,0.116171,-1.006119,32237.646484,-28867.779297,-117808.257812
3.674,-0.144611,0.066779,-0.929142,32237.646484,-28867.779297,-117808.257812
3.724,-0.159051,0.088511,-0.958749,36136.910156,-29862.068359,-117808.257812
3.775,-0.15802,0.093451,-0.959736,36136.910156,-29862.068359,-117808.257812
3.825,-0.15802,0.028252,-0.99921,37407.460938,-30121.451172,-117808.257812
3.875,-0.156988,0.050973,-1.017961,37407.460938,-30121.451172,-117690.8125
3.926,-0.273543,0.127037,-0.979473,37670.332031,-31158.970703,-116281.484375
3.977,-0.30655,-0.209819,-0.915326,37670.332031,-31115.740234,-116164.039062
4.028,-0.319959,0.025289,-0.877825,39773.308594,-30899.587891,-113345.382812
4.078,-0.394224,-0.046824,-0.851179,39773.308594,-30899.587891,-113227.9375
4.129,-0.430325,-0.05769,-0.802822,40518.109375,-32455.869141,-110409.28125
4.18,-0.44786,-0.054727,-0.916313,40518.109375,-32455.869141,-110291.84375
4.231,-0.436514,-0.039909,-0.911379,43146.832031,-33709.542969,-108295.289062
4.281,-0.491181,-0.042873,-0.787032,43146.832031,-33709.542969,-108177.84375
4.331,-0.516968,-0.073496,-0.824534,43409.703125,-35006.441406,-106768.515625
4.382,-0.568541,-0.142645,-0.752492,43409.703125,-34963.210938,-106651.078125
4.433,-0.564415,-0.161415,-0.741636,44680.25,-34747.0625,-104654.53125
4.484,-0.600516,-0.121901,-0.729794,44680.25,-34747.0625,-104537.085938
4.535,-0.607736,-0.151536,-0.816639,45994.609375,-37038.25,-98077.664062
4.585,-0.567509,-0.174257,-0.768282,45994.609375,-37038.25,-98077.664062
4.636,-0.612893,-0.121901,-0.785059,46783.226562,-37557.011719,-98782.328125
4.687,-0.63146,-0.185123,-0.736702,46783.226562,-37557.011719,-98664.882812
4.737,-0.694379,-0.207844,-0.698214,47002.285156,-38853.910156,-95963.671875
4.788,-0.667561,-0.240443,-0.751505,47002.285156,-38810.679688,-95963.671875
4.839,-0.693347,-0.224637,-0.704135,47790.902344,-38075.769531,-95259.007812
4.891,-0.689221,-0.188087,-0.655778,47790.902344,-38075.769531,-95259.007812
4.942,-0.711913,-0.116961,-0.592618,47790.902344,-38075.769531,-92322.90625
4.993,-0.723259,-0.188087,-0.555117,47790.902344,-38032.542969,-92322.90625
5.045,-0.824342,-0.080411,-0.675516,48842.390625,-37557.011719,-90091.46875
5.096,-0.788241,-0.175244,-0.674529,48842.390625,-37513.78125,-90208.914062
5.147,-0.842909,-0.105107,-0.557091,50156.75,-36260.109375,-91618.242188
5.197,-0.798556,-0.17722,-0.579789,50156.75,-36216.882812,-91618.242188
5.248,-0.819185,-0.152524,-0.58571,51427.300781,-34747.0625,-90913.578125
5.299,-0.848066,-0.127828,-0.435705,51427.300781,-34747.0625,-90913.578125
5.35,-0.866632,-0.23254,-0.471233,51427.300781,-35525.199219,-86450.710938
5.401,-0.920268,-0.153512,-0.337018,51427.300781,-35525.199219,-86450.710938
5.451,-0.88623,-0.248345,-0.358729,53004.53125,-36778.871094,-83514.609375
5.502,-0.92852,-0.19105,-0.484062,53004.53125,-36735.640625,-83514.609375
5.553,-0.973904,-0.189074,-0.25116,53530.273438,-36260.109375,-81400.617188
5.604,-0.895513,-0.250321,-0.398204,53530.273438,-36260.109375,-81400.617188
5.655,-0.937803,-0.16339,-0.287674,54056.019531,-37297.632812,-76937.742188
5.705,-0.905828,-0.273042,-0.267936,54056.019531,-37297.632812,-76937.742188
5.756,-0.940897,-0.176232,-0.434718,54537.949219,-38335.152344,-73296.984375
5.807,-0.927488,-0.2602,-0.160367,54494.140625,-38335.152344,-73296.984375
5.858,-0.872821,-0.510125,0.17517,54275.078125,-39632.050781,-68951.554688
5.908,-0.956369,-0.395535,0.126813,54275.078125,-39632.050781,-68834.109375
5.959,-0.961527,-0.405413,-0.026152,55589.4375,-42182.621094,-53566.386719
6.01,-0.958432,-0.276005,0.092273,55589.4375,-42139.390625,-53566.386719
6.061,-0.917174,-0.379729,0.101155,56378.054688,-41923.242188,-47106.96875
6.111,-0.974936,-0.342191,0.146551,56334.242188,-41923.242188,-47106.96875
6.161,-0.903765,-0.391584,0.04589,55852.3125,-42182.621094,-42644.097656
6.212,-0.945023,-0.32441,0.144577,55852.3125,-42182.621094,-42644.097656
6.262,-0.940897,-0.38862,-0.043916,55852.3125,-42960.761719,-41234.769531
6.313,-0.90067,-0.512101,0.211685,55808.5,-42960.761719,-41234.769531
6.363,-0.929551,-0.43011,0.144577,55063.695312,-42960.761719,-38298.667969
6.414,-0.927488,-0.49432,0.081417,55019.882812,-42960.761719,-38298.667969
6.465,-0.866632,-0.458757,0.170236,54275.078125,-44733.191406,-30312.476562
6.516,-0.864569,-0.463697,0.179118,54231.265625,-44733.191406,-30312.476562
6.567,-0.917174,-0.436037,0.247212,54056.019531,-44733.191406,-26554.265625
6.617,-0.854255,-0.50321,0.307411,54056.019531,-44689.960938,-26554.265625
6.668,-0.890356,-0.418255,0.293595,54537.949219,-44473.8125,-21504.179688
6.719,-0.837751,-0.414304,0.450508,54494.140625,-44473.8125,-21504.179688
6.77,-0.84394,-0.362936,0.406099,52741.660156,-44473.8125,-12695.875
6.82,-0.740794,-0.468636,0.548209,52741.660156,-44473.8125,-12695.875
6.871,-0.8295,-0.193026,0.557091,54318.890625,-44473.8125,-5414.351562
6.921,-0.80165,-0.401462,0.533406,54275.078125,-44430.582031,-5414.351562
6.972,-0.823311,-0.283908,0.71203,54275.078125,-43220.140625,5507.945312
7.022,-0.68097,-0.399486,0.634067,54275.078125,-43176.910156,5507.945312
7.072,-0.656215,-0.285884,0.750518,54537.949219,-42442,12789.46875
7.123,-0.654152,-0.304653,0.717951,54494.140625,-42398.769531,12789.46875
7.174,-0.755235,-0.249333,0.661699,52741.660156,-40626.339844,17252.34375
7.224,-0.676844,-0.254272,0.819599,52741.660156,-40626.339844,17252.34375
7.274,-0.646931,-0.150548,0.718938,53530.273438,-41145.101562,21597.773438
7.324,-0.557194,-0.318483,0.641962,53486.464844,-41101.871094,21597.773438
7.374,-0.602579,-0.252297,0.889667,52215.914062,-39848.199219,25238.539062
7.425,-0.449923,-0.284896,0.686371,52172.101562,-39848.199219,25238.539062
7.475,-0.456111,-0.421219,1.1729,50901.554688,-40107.582031,28174.632812
7.525,-0.39835,-0.119925,0.782098,50857.742188,-40064.351562,28174.632812
7.575,-0.406601,-0.150548,0.864996,48842.390625,-38075.769531,37687.59375
7.625,-0.525219,-0.356021,0.957762,48798.578125,-38032.542969,37687.59375
7.675,-0.391129,-0.146597,0.866969,48316.648438,-37297.632812,40506.25
7.726,-0.414853,-0.254272,0.963683,48272.835938,-37297.632812,40506.25
7.777,-0.344714,-0.24143,0.969604,46783.226562,-37297.632812,42737.6875
7.828,-0.381846,-0.185123,0.886707,46783.226562,-37297.632812,42737.6875
7.879,-0.287984,-0.205868,0.96467,47046.097656,-37816.390625,45673.796875
7.93,-0.34884,-0.193026,0.844271,47002.285156,-37816.390625,45673.796875
7.98,-0.508716,-0.189074,1.014014,45468.867188,-37816.390625,48609.890625
8.031,-0.279732,-0.183147,0.874864,45425.054688,-37816.390625,48609.890625
8.082,-0.234348,-0.197965,1.072239,44154.507812,-37816.390625,51546
8.133,-0.233316,-0.198953,0.883746,44110.695312,-37773.160156,51546
8.185,-0.213718,-0.184135,1.068292,43891.636719,-37038.25,53659.984375
8.236,-0.215781,-0.206856,0.939011,43847.824219,-37038.25,53659.984375
8.287,-0.161114,-0.184135,0.984407,43409.703125,-38075.769531,55891.421875
8.338,-0.142548,-0.209819,0.859074,43365.890625,-38075.769531,55891.421875
8.39,-0.054874,-0.284896,1.048554,41306.726562,-38075.769531,61058.953125
8.442,-0.079629,-0.185123,0.945919,41262.914062,-38075.769531,61058.953125
8.494,0.012171,-0.160427,1.015,39247.5625,-38335.152344,63172.953125
8.546,-0.040433,-0.221673,0.925195,39203.75,-38291.921875,63172.953125
8.597,0.008045,-0.161415,0.952827,38721.820312,-38075.769531,68340.484375
8.648,0.089531,-0.229576,0.98342,38678.007812,-38032.542969,68340.484375
8.699,0.088499,-0.181172,0.954801,37670.332031,-37297.632812,70454.46875
8.75,0.129758,-0.272054,1.04362,37626.519531,-37297.632812,70454.46875
8.801,0.138009,-0.162402,0.90151,36355.972656,-37816.390625,71276.578125
8.852,0.198865,-0.190062,1.025856,36312.160156,-37773.160156,71276.578125
8.903,0.177205,-0.169317,0.924208,34296.808594,-36043.960938,78558.109375
8.954,0.195771,-0.196977,0.989342,34252.996094,-36000.730469,78558.109375
9.004,0.214337,-0.198953,0.998224,30923.283203,-35784.582031,81494.21875
9.054,0.259722,-0.161415,0.891641,30879.474609,-35741.351562,81494.21875
9.104,0.205054,-0.228588,0.982434,28601.248047,-35525.199219,85134.96875
9.154,0.30098,-0.101156,0.900523,28557.435547,-35481.972656,85134.96875
9.204,0.305106,-0.158451,0.960722,26235.400391,-34228.300781,88775.734375
9.255,0.309232,-0.227601,1.004145,26191.587891,-34185.070312,88775.734375
9.306,0.291697,-0.194014,0.967631,24964.853516,-32931.402344,90889.734375
9.357,0.27313,-0.159439,0.855127,24921.041016,-32888.171875,90889.734375
9.407,0.309232,-0.247358,0.926182,22336.132812,-31418.349609,94530.5
9.457,0.354616,-0.173269,0.93309,22292.320312,-31375.119141,94413.046875
9.507,0.34327,-0.230564,0.890654,19488.353516,-29343.308594,91007.171875
9.557,0.366993,-0.181172,0.928156,19444.541016,-29300.080078,90889.734375
9.607,0.397937,-0.134743,0.881772,17954.933594,-28349.019531,90889.734375
9.657,0.406189,-0.160427,0.904471,17911.121094,-28305.789062,90889.734375
9.707,0.438164,-0.216734,0.873877,16114.828125,-27311.5,92416.5
9.758,0.453636,-0.231552,0.881772,16071.017578,-27268.269531,92416.5
9.809,0.453636,-0.240443,0.94888,14318.537109,-25020.308594,93943.28125
9.86,0.481485,-0.133755,0.778151,14274.724609,-24977.080078,93825.828125
9.911,0.495926,-0.257236,0.913352,13529.919922,-23204.648438,93121.171875
9.961,0.514492,-0.16833,0.799862,13486.109375,-23161.419922,93121.171875
10.012,0.488706,-0.179196,0.827494,10682.140625,-22426.509766,94530.5
