timestamp(ms),Mag_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,
"46.12","-99369.546875","0.961114","0.290033","-0.362676","-6054.043945","-163.060059",
"46.171","-93027.570312","0.940485","0.234713","-0.154446","-10654.303711","-422.439941",
"46.222","-92910.125","0.956988","0.173466","-0.341952","-10698.115234","-422.439941",
"46.273","-78464.515625","0.97246","0.34634","-0.189973","-16612.736328","-3232.390137",
"46.324","-78347.070312","1.025064","0.074681","-0.200829","-16612.736328","-3232.390137",
"46.375","-63079.351562","1.031253","0.14877","-0.008388","-20774.875","-5264.199707",
"46.427","-63079.351562","1.051882","0.166551","-0.488009","-20818.6875","-5264.199707",
"46.478","-59321.144531","0.946674","0.110244","-0.169249","-25462.759766","-6561.100098",
"46.529","-59203.699219","1.035379","0.088511","-0.03306","-25506.572266","-6561.100098",
"46.579","-43348.761719","1.056008","0.094438","-0.034047","-30369.703125","-8592.910156",
"46.63","-43231.316406","1.039505","0.095426","-0.106089","-30369.703125","-8592.910156",
"46.681","-30077.585938","1.037442","0.010471","0.060693","-34268.972656","-9371.050781",
"46.732","-29960.140625","1.037442","0.075669","-0.066614","-34312.785156","-9371.050781",
"46.783","-8937.664062","1.035379","-0.005334","0.067601","-38693.984375","-11186.708984",
"46.833","-8820.226562","1.076637","0.066779","0.094247","-38693.984375","-11186.708984",
"46.884","11615.03125","0.993089","-0.010274","0.084378","-42593.253906","-14515.419922",
"46.935","11732.476562","1.075606","-0.02114","0.217606","-42593.253906","-14515.419922",
"46.986","30640.960938","1.018876","-0.068557","0.374519","-46492.523438","-16287.849609",
"47.037","30758.40625","1.118927","-0.063618","0.168262","-46492.523438","-16287.849609",
"47.088","46730.78125","0.907478","-0.080411","0.174183","-47806.882812","-18362.888672",
"47.139","46965.671875","0.934296","-0.113998","0.454456","-47587.820312","-18492.580078",
"47.19","70806.8125","0.861062","-0.172281","0.567946","-29581.087891","-31677.728516",
"47.241","70924.25","0.917793","-0.19105","0.426823","-29493.462891","-31720.958984",
"47.292","83960.53125","0.800206","-0.155488","0.607421","-22571.167969","-39632.050781",
"47.344","83960.53125","0.815678","-0.277981","0.599526","-22439.732422","-39675.28125",
"47.395","86896.640625","0.710469","-0.251309","0.267936","-9602.816406","-44473.8125",
"47.446","86779.1875","0.728004","-0.340215","0.720912","-9515.191406","-44473.8125",
"47.497","77383.671875","0.681588","-0.367875","0.641962","-1804.279785","-46548.851562",
"47.548","77266.234375","0.670242","-0.438012","0.673542","-1760.467773","-46548.851562",
"47.599","68575.375","0.622795","-0.451842","0.652818","5205.640137","-49358.800781",
"47.65","68340.484375","0.617638","-0.549639","0.687358","5249.452637","-49358.800781",
"47.7","45908.6875","0.496957","-0.539761","0.713017","13267.048828","-51433.839844",
"47.751","45673.796875","0.469108","-0.614838","0.582749","13310.861328","-51433.839844",
"47.801","29818.851562","0.406189","-0.531858","0.823547","17954.933594","-51649.992188",
"47.852","29701.40625","0.382465","-0.680036","0.593605","17954.933594","-51649.992188",
"47.903","18896.5625","0.242187","-0.529882","0.815652","20802.712891","-51909.371094",
"47.954","18779.117188","0.226715","-0.543712","0.563999","20802.712891","-51866.140625",
"48.005","13729.023438","0.171016","-0.614838","0.808744","22336.132812","-50396.320312",
"48.056","13611.578125","0.156576","-0.744246","0.704135","22336.132812","-50396.320312",
"48.107","10088.257812","0.123569","-0.649412","0.720912","25753.470703","-50396.320312",
"48.158","9970.8125","0.081279","-0.695841","0.765321","25753.470703","-50396.320312",
"48.21","2806.734375","0.038989","-0.699793","0.669594","27286.888672","-50396.320312",
"48.261","2689.289062","-0.037339","-0.677072","0.770256","27286.888672","-50353.089844",
"48.311","1397.40625","-0.019804","-0.694853","0.69624","29871.798828","-49877.5625",
"48.362","1279.960938","-0.068283","-0.638546","0.652818","29871.798828","-49877.5625",
"48.413","575.296875","-0.065188","-0.716586","0.71203","30923.283203","-50396.320312",
"48.463","457.851562","-0.118824","-0.72844","0.661699","30923.283203","-50353.089844",
"48.514","-2360.804688","-0.08788","-0.661266","0.718938","31974.771484","-49618.179688",
"48.565","-2478.25","-0.148736","-0.745234","0.645909","31974.771484","-49618.179688",
"48.616","-5296.90625","-0.129139","-0.775857","0.844271","32763.388672","-49618.179688",
"48.667","-5296.90625","-0.170397","-0.710659","0.598539","32719.576172","-49618.179688",
"48.718","-3065.46875","-0.201341","-0.674108","0.776177","32500.517578","-49618.179688",
"48.768","-3065.46875","-0.244662","-0.722513","0.598539","32500.517578","-49574.949219",
"48.819","-3065.46875","-0.227127","-0.666206","1.021909","35085.421875","-49099.421875",
"48.87","-3065.46875","-0.280763","-0.740294","0.756439","35085.421875","-49056.191406",
"48.921","-1538.695312","-0.382878","-0.614838","0.615316","35611.167969","-48840.039062",
"48.972","-1656.140625","-0.422073","-0.594093","0.724859","35611.167969","-48796.8125",
"49.023","-3770.132812","-0.441671","-0.526919","0.575841","37670.332031","-48321.28125",
"49.074","-3770.132812","-0.416916","-0.668181","0.811704","37670.332031","-48278.050781",
"49.125","-129.367188","-0.457143","-0.545688","0.572881","39510.433594","-47845.75",
"49.176","-129.367188","-0.451986","-0.654351","0.713017","39510.433594","-47802.519531",
"49.227","3511.398438","-0.508716","-0.63657","0.669594","40561.921875","-46548.851562",
"49.278","3393.953125","-0.494275","-0.560506","0.605448","40561.921875","-46505.621094",
"49.329","2806.734375","-0.548943","-0.487405","0.675516","42095.34375","-46289.472656",
"49.38","2806.734375","-0.585044","-0.662254","0.693279","42095.34375","-46289.472656",
"49.431","2806.734375","-0.60361","-0.49432","0.573868","42358.214844","-46548.851562",
"49.482","2689.289062","-0.445797","-0.428134","0.644923","42358.214844","-46505.621094",
"49.533","1279.960938","-0.516968","-0.212783","0.546235","43146.832031","-46030.089844",
"49.583","1279.960938","-0.621145","-0.739307","0.519589","43146.832031","-45986.859375",
"49.634","2806.734375","-0.535534","-0.66423","0.646896","44198.320312","-45770.710938",
"49.684","2689.289062","-0.713976","-0.408377","0.499852","44198.320312","-45770.710938",
"49.734","-3065.46875","-0.68819","-0.479502","0.586697","44461.191406","-46030.089844",
"49.785","-3182.914062","-0.588138","-0.515065","0.440639","44461.191406","-45986.859375",
"49.836","-3770.132812","-0.763486","-0.67806","0.416955","46257.484375","-45511.332031",
"49.888","-3887.578125","-0.736668","-0.473575","0.442613","46257.484375","-45468.101562",
"49.939","-6706.234375","-0.82228","-0.211795","0.374519","48316.648438","-45251.949219",
"49.99","-6823.679688","-0.82228","-0.433073","0.340965","48360.460938","-45208.722656",
"50.041","-18450.632812","-0.864569","-0.433073","0.252146","53530.273438","-43738.902344",
"50.091","-18568.078125","-0.853223","-0.431098","0.305438","53530.273438","-43695.671875",
"50.143","-26436.820312","-0.913048","-0.387632","0.265963","54844.636719","-43479.519531",
"50.193","-26554.265625","-0.943992","-0.366887","0.20379","54844.636719","-43436.292969",
"50.244","-29372.921875","-0.901702","-0.358985","0.248199","55633.25","-42182.621094",
"50.295","-29490.367188","-0.94296","-0.367875","0.085365","55633.25","-42139.390625",
"50.346","-37476.558594","-0.958432","-0.320458","-0.067601","56640.925781","-41404.480469",
"50.398","-37594.003906","-0.949149","-0.351082","0.039968","56640.925781","-41361.25",
"50.449","-46989.523438","-0.882104","-0.378741","-0.169249","56640.925781","-40626.339844",
"50.5","-47224.410156","-0.976998","-0.34713","-0.25116","56597.113281","-40583.109375",
"50.551","-60143.25","-0.905828","-0.2602","-0.335044","55852.3125","-40410.191406",
"50.602","-60260.695312","-0.870758","-0.245382","-0.42485","55808.5","-40366.960938",
"50.654","-71770.203125","-0.817122","-0.226613","-0.458403","55633.25","-39113.292969",
"50.705","-71887.65625","-0.792367","-0.184135","-0.573868","55589.4375","-39070.0625",
"50.756","-82809.945312","-0.696441","-0.228588","-0.643936","54318.890625","-36043.960938",
"50.807","-82927.390625","-0.741826","0.037143","-0.763348","54275.078125","-36000.730469",
"50.858","-94906.679688","-0.655183","-0.012249","-0.773216","51953.042969","-33709.542969",
"50.909","-124385.117188","-0.672718","0.017386","-0.726833","51909.230469","-33666.3125",
"50.96","-103127.757812","-0.58917","-0.023116","-0.697227","49368.136719","-31158.970703",
"51.012","-107590.625","-0.56132","-0.026079","-0.819599","49324.324219","-31158.970703",
"51.064","-107590.625","-0.532439","0.053937","-0.766308","46783.226562","-31375.119141",
"51.116","-110526.726562","-0.50459","-0.209819","-0.880786","46739.414062","-29862.068359",
"51.168","-110526.726562","-0.441671","0.071718","-0.912366","44636.4375","-29818.837891",
"51.22","-114872.15625","-0.161114","-0.054727","-0.834402","41832.472656","-27830.259766",
"51.273","-114872.15625","-0.443734","0.400672","-0.891641","41788.660156","-27787.029297",
"51.325","-116281.484375","-0.307581","0.185321","-0.936051","41569.597656","-25020.308594",
"51.377","-116281.484375","-0.295204","0.188284","-0.495904","41525.785156","-25020.308594",
"51.429","-117103.59375","-0.2787","0.266324","-0.966644","38458.945312","-25539.068359",
"51.482","-117103.59375","-0.20753","0.197175","-0.877825","38415.136719","-25495.839844",
"51.533","-117808.257812","-0.176586","0.45204","-0.873877","37933.203125","-23464.029297",
"51.584","-117808.257812","-0.192058","0.22681","-1.029804","37889.390625","-23420.798828",
"51.637","-117808.257812","-0.111604","0.269288","-0.944932","36662.65625","-22685.888672",
"51.688","-117808.257812","-0.151831","0.237677","-0.896576","36618.84375","-22642.660156",
"51.741","-117808.257812","-0.199278","0.36017","-0.928156","35611.167969","-21691.599609",
"51.792","-117808.257812","-0.145642","0.335474","-0.816639","35567.355469","-21648.369141",
"51.844","-119217.585938","-0.155957","0.441174","-0.950854","34559.679688","-18838.419922",
"51.895","-119217.585938","-0.10851","0.374","-0.848219","34515.867188","-18795.189453",
"51.947","-119217.585938","-0.143579","0.49353","-0.886707","33508.191406","-17584.75",
"51.998","-119100.140625","-0.096132","0.436234","-0.699201","33464.378906","-17541.519531",
"52.049","-117808.257812","-0.070346","0.577497","-0.807757","33289.132812","-15250.330078",
"52.1","-117808.257812","0.028675","0.553788","-0.816639","33245.320312","-15207.099609",
"52.152","-118512.921875","-0.136359","0.614047","-0.826507","32237.646484","-12181",
"52.203","-118395.476562","-0.022898","0.535019","-0.682424","32193.833984","-12137.769531",
"52.254","-116281.484375","-0.064157","0.700978","-0.800849","31449.029297","-10149.189453",
"52.305","-116164.039062","0.054461","0.612072","-0.711043","31405.216797","-10105.958984",
"52.357","-114872.15625","0.0328","0.71382","-0.706109","30397.541016","-8074.149902",
"52.408","-114754.710938","0.095719","0.723698","-0.684398","30353.728516","-8030.92041",
"52.459","-111936.054688","0.055493","0.714808","-0.627159","29389.865234","-6561.100098",
"52.511","-111818.609375","0.121506","0.772103","-0.582749","29346.052734","-6517.869629",
"52.561","-108295.289062","0.074059","0.746419","-0.626172","27812.634766","-3751.149902",
"52.612","-108177.84375","0.128726","0.870888","-0.553143","27768.822266","-3707.919922",
"52.663","-107590.625","0.105003","0.707893","-0.652818","27024.017578","-3491.77002",
"52.714","-107473.1875","0.129758","0.921268","-0.480114","26980.205078","-3448.540039",
"52.765","-103949.867188","0.176173","0.865949","-0.400178","26016.341797","-422.439941",
"52.816","-103832.421875","0.198865","0.958807","-0.193921","25972.529297","-379.209961",
"52.866","-95259.007812","0.205054","0.920281","-0.31728","24964.853516","2430.73999",
"52.917","-95141.5625","0.225683","0.917317","-0.152472","24921.041016","2473.969971",
"52.968","-82809.945312","0.246313","0.958807","-0.08043","24176.236328","5759.450195",
"53.019","-82692.5","0.225683","0.893609","0.050824","24132.425781","5759.450195",
"53.07","-67424.78125","0.256627","0.95288","0.158393","22599.005859","8310.019531",
"53.12","-67424.78125","0.26591","0.933123","0.20379","22555.193359","8310.019531",
"53.171","-57207.152344","0.25869","0.950904","0.199842","21591.328125","10601.209961",
"53.222","-57089.707031","0.288602","0.886694","0.337018","21547.517578","10601.209961",
"53.273","-44758.085938","0.210211","0.767164","0.276818","21328.457031","11379.349609",
"53.323","-44640.644531","0.291697","1.05364","0.644923","21284.644531","11379.349609",
"53.374","-27258.929688","0.27313","0.81952","0.423863","20276.96875","12416.869141",
"53.425","-27258.929688","0.01836","0.813593","0.701174","20276.96875","12373.640625",
"53.477","-16923.859375","0.240124","0.753334","0.504786","20276.96875","10385.060547",
"53.529","-16923.859375","0.27313","0.716784","0.692293","20276.96875","10385.060547",
"53.58","-11756.320312","0.249407","0.645658","0.523537","20276.96875","10601.209961",
"53.631","-11756.320312","0.264879","0.668379","0.767295","20276.96875","10557.980469",
"53.683","-4474.796875","0.267973","0.624914","0.644923","20539.841797","9866.299805",
"53.733","-4474.796875","0.276225","0.654549","0.858087","20496.029297","9823.070312",
"53.784","-1538.695312","0.302011","0.570582","0.685384","20276.96875","8310.019531",
"53.836","-1421.25","0.26591","0.56663","0.862035","20276.96875","8266.790039",
"53.887","10792.921875","0.180299","0.419441","0.704135","20802.712891","7791.259766",
"53.939","10792.921875","0.237029","0.525141","0.894602","20802.712891","7748.029785",
"53.989","15960.460938","0.269005","0.375975","0.839337","20802.712891","7272.5",
"54.041","15960.460938","0.204023","0.495505","0.928156","20802.712891","7229.269531",
"54.092","19601.226562","0.305106","0.319668","0.848219","20802.712891","4981.310059",
"54.143","19601.226562","0.2164","0.423392","0.946906","20758.900391","4938.080078",
"54.194","22537.328125","0.274162","0.325595","0.828481","20539.841797","3684.409912",
"54.245","22537.328125","0.204023","0.339425","0.892628","20539.841797","3641.179932",
"54.295","27704.859375","0.241155","0.407587","0.908418","21328.457031","3165.649902",
"54.346","27704.859375","0.222589","0.285093","0.898549","21328.457031","3165.649902",
"54.397","31345.625","0.255596","0.390793","0.9173","21854.201172","2430.73999",
"54.448","31345.625","0.288602","0.313741","0.98046","21810.388672","2430.73999",
"54.499","32050.289062","0.252501","0.34634","0.899536","21591.328125","1652.599976",
"54.55","32050.289062","0.245281","0.189272","0.914339","21591.328125","1652.599976",
"54.601","32050.289062","0.280351","0.245579","0.932103","21591.328125","1393.219971",
"54.652","32050.289062","0.289634","0.149758","0.875851","21547.517578","1393.219971",
"54.703","33577.0625","0.253533","0.136916","0.935064","21328.457031","-163.060059",
"54.754","33577.0625","0.386591","0.085548","0.744597","21284.644531","-163.060059",
"54.804","37922.484375","0.224652","0.136916","1.074213","21065.583984","-897.969971",
